2022 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place NSW[Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:07 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0],,,,,,,,,,,,,,
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,105,Bennelong,33877,East Ryde Central,37019,KENNEDY,Simon,4,N,N,LP,Liberal,299,-2.47
NSW,105,Bennelong,33877,East Ryde Central,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,257,2.47
NSW,105,Bennelong,83497,East Ryde Heights,37019,KENNEDY,Simon,4,N,N,LP,Liberal,190,-2.76
NSW,105,Bennelong,83497,East Ryde Heights,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,185,2.76
NSW,105,Bennelong,642,Eastwood,37019,KENNEDY,Simon,4,N,N,LP,Liberal,597,-13.24
NSW,105,Bennelong,642,Eastwood,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,801,13.24
NSW,105,Bennelong,83568,Eastwood BENNELONG PPVC,37019,KENNEDY,Simon,4,N,N,LP,Liberal,3249,-13.79
NSW,105,Bennelong,83568,Eastwood BENNELONG PPVC,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,3793,13.79
NSW,105,Bennelong,80,Eastwood Heights,37019,KENNEDY,Simon,4,N,N,LP,Liberal,512,-10.51
NSW,105,Bennelong,80,Eastwood Heights,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,562,10.51
NSW,105,Bennelong,643,Eastwood West,37019,KENNEDY,Simon,4,N,N,LP,Liberal,377,-9.75
NSW,105,Bennelong,643,Eastwood West,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,377,9.75
NSW,105,Bennelong,65453,EAV Bennelong PPVC,37019,KENNEDY,Simon,4,N,N,LP,Liberal,11,3.97
NSW,105,Bennelong,65453,EAV Bennelong PPVC,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,7,-3.97
NSW,105,Bennelong,108498,EAV COVID19 Bennelong PPVC,37019,KENNEDY,Simon,4,N,N,LP,Liberal,198,44.2
NSW,105,Bennelong,108498,EAV COVID19 Bennelong PPVC,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,250,55.8
NSW,105,Bennelong,83198,Epping,37019,KENNEDY,Simon,4,N,N,LP,Liberal,466,-7.01
NSW,105,Bennelong,83198,Epping,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,559,7.01
NSW,105,Bennelong,83571,Epping BENNELONG PPVC,37019,KENNEDY,Simon,4,N,N,LP,Liberal,4393,-10.37
NSW,105,Bennelong,83571,Epping BENNELONG PPVC,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,4823,10.37
NSW,105,Bennelong,81,Epping East,37019,KENNEDY,Simon,4,N,N,LP,Liberal,668,-7.64
NSW,105,Bennelong,81,Epping East,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,813,7.64
NSW,105,Bennelong,645,Epping Heights,37019,KENNEDY,Simon,4,N,N,LP,Liberal,469,-1.81
NSW,105,Bennelong,645,Epping Heights,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,446,1.81
NSW,105,Bennelong,82,Epping North,37019,KENNEDY,Simon,4,N,N,LP,Liberal,755,-5.62
NSW,105,Bennelong,82,Epping North,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,814,5.62
NSW,105,Bennelong,11927,Epping West,37019,KENNEDY,Simon,4,N,N,LP,Liberal,672,-11.1
NSW,105,Bennelong,11927,Epping West,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,833,11.1
NSW,105,Bennelong,2252,Ermington Central,37019,KENNEDY,Simon,4,N,N,LP,Liberal,626,-0.62
NSW,105,Bennelong,2252,Ermington Central,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,554,0.62
NSW,105,Bennelong,2253,Ermington West (Bennelong),37019,KENNEDY,Simon,4,N,N,LP,Liberal,738,-5.73
NSW,105,Bennelong,2253,Ermington West (Bennelong),36827,LAXALE,Jerome,7,Y,N,ALP,Labor,802,5.73
NSW,105,Bennelong,84,Gladesville (Bennelong),37019,KENNEDY,Simon,4,N,N,LP,Liberal,786,-7.84
NSW,105,Bennelong,84,Gladesville (Bennelong),36827,LAXALE,Jerome,7,Y,N,ALP,Labor,960,7.84
NSW,105,Bennelong,87,Gladesville North,37019,KENNEDY,Simon,4,N,N,LP,Liberal,480,-9.48
NSW,105,Bennelong,87,Gladesville North,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,503,9.48
NSW,105,Bennelong,97725,Haymarket BENNELONG PPVC,37019,KENNEDY,Simon,4,N,N,LP,Liberal,93,-9.42
NSW,105,Bennelong,97725,Haymarket BENNELONG PPVC,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,108,9.42
NSW,105,Bennelong,33930,Hunters Hill North (Bennelong),37019,KENNEDY,Simon,4,N,N,LP,Liberal,330,-3.23
NSW,105,Bennelong,33930,Hunters Hill North (Bennelong),36827,LAXALE,Jerome,7,Y,N,ALP,Labor,344,3.23
NSW,105,Bennelong,98,Macquarie Park,37019,KENNEDY,Simon,4,N,N,LP,Liberal,591,1.01
NSW,105,Bennelong,98,Macquarie Park,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,760,-1.01
NSW,105,Bennelong,92,Macquarie Park South,37019,KENNEDY,Simon,4,N,N,LP,Liberal,1124,-4.53
NSW,105,Bennelong,92,Macquarie Park South,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,1056,4.53
NSW,105,Bennelong,83200,Marsfield,37019,KENNEDY,Simon,4,N,N,LP,Liberal,238,-10.47
NSW,105,Bennelong,83200,Marsfield,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,273,10.47
NSW,105,Bennelong,75,Marsfield North,37019,KENNEDY,Simon,4,N,N,LP,Liberal,880,-4.75
NSW,105,Bennelong,75,Marsfield North,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,1082,4.75
NSW,105,Bennelong,650,Meadowbank,37019,KENNEDY,Simon,4,N,N,LP,Liberal,342,0
NSW,105,Bennelong,650,Meadowbank,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,361,0
NSW,105,Bennelong,33928,Melrose Park,37019,KENNEDY,Simon,4,N,N,LP,Liberal,909,-5.52
NSW,105,Bennelong,33928,Melrose Park,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,865,5.52
NSW,105,Bennelong,107,North Ryde,37019,KENNEDY,Simon,4,N,N,LP,Liberal,703,-8.98
NSW,105,Bennelong,107,North Ryde,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,789,8.98
NSW,105,Bennelong,106,North Ryde Central,37019,KENNEDY,Simon,4,N,N,LP,Liberal,852,-9.58
NSW,105,Bennelong,106,North Ryde Central,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,927,9.58
NSW,105,Bennelong,83575,North Ryde Heights,37019,KENNEDY,Simon,4,N,N,LP,Liberal,188,-13.79
NSW,105,Bennelong,83575,North Ryde Heights,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,220,13.79
NSW,105,Bennelong,102,Putney,37019,KENNEDY,Simon,4,N,N,LP,Liberal,1214,-7.08
NSW,105,Bennelong,102,Putney,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,850,7.08
NSW,105,Bennelong,83560,Putney West,37019,KENNEDY,Simon,4,N,N,LP,Liberal,487,-6.11
NSW,105,Bennelong,83560,Putney West,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,339,6.11
NSW,105,Bennelong,79,Ryde,37019,KENNEDY,Simon,4,N,N,LP,Liberal,305,-8.49
NSW,105,Bennelong,79,Ryde,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,256,8.49
NSW,105,Bennelong,83199,Ryde Central,37019,KENNEDY,Simon,4,N,N,LP,Liberal,481,3.53
NSW,105,Bennelong,83199,Ryde Central,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,395,-3.53
NSW,105,Bennelong,655,Ryde Heights,37019,KENNEDY,Simon,4,N,N,LP,Liberal,953,-9.33
NSW,105,Bennelong,655,Ryde Heights,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,1500,9.33
NSW,105,Bennelong,657,Ryde South,37019,KENNEDY,Simon,4,N,N,LP,Liberal,582,-1.66
NSW,105,Bennelong,657,Ryde South,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,409,1.66
NSW,105,Bennelong,108441,Special Hospital Team 1,37019,KENNEDY,Simon,4,N,N,LP,Liberal,31,4.18
NSW,105,Bennelong,108441,Special Hospital Team 1,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,13,-4.18
NSW,105,Bennelong,108391,Sydney (Bennelong),37019,KENNEDY,Simon,4,N,N,LP,Liberal,13,-15.97
NSW,105,Bennelong,108391,Sydney (Bennelong),36827,LAXALE,Jerome,7,Y,N,ALP,Labor,24,15.97
NSW,105,Bennelong,97605,Sydney BENNELONG PPVC,37019,KENNEDY,Simon,4,N,N,LP,Liberal,200,-9.53
NSW,105,Bennelong,97605,Sydney BENNELONG PPVC,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,221,9.53
NSW,105,Bennelong,34349,Top Ryde,37019,KENNEDY,Simon,4,N,N,LP,Liberal,778,-7.64
NSW,105,Bennelong,34349,Top Ryde,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,1028,7.64
NSW,105,Bennelong,661,West Ryde,37019,KENNEDY,Simon,4,N,N,LP,Liberal,967,-4.65
NSW,105,Bennelong,661,West Ryde,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,1095,4.65
NSW,105,Bennelong,33945,West Ryde BENNELONG PPVC,37019,KENNEDY,Simon,4,N,N,LP,Liberal,5681,-6.28
NSW,105,Bennelong,33945,West Ryde BENNELONG PPVC,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,5163,6.28
NSW,105,Bennelong,8869,West Ryde Central,37019,KENNEDY,Simon,4,N,N,LP,Liberal,680,-5.48
NSW,105,Bennelong,8869,West Ryde Central,36827,LAXALE,Jerome,7,Y,N,ALP,Labor,626,5.48
NSW,106,Berowra,1822,Annangrove (Berowra),37028,LEESER,Julian,4,Y,Y,LP,Liberal,668,-7.41
NSW,106,Berowra,1822,Annangrove (Berowra),36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,217,7.41
NSW,106,Berowra,1823,Arcadia,37028,LEESER,Julian,4,Y,Y,LP,Liberal,498,-4.46
NSW,106,Berowra,1823,Arcadia,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,220,4.46
NSW,106,Berowra,43686,Asquith (Berowra),37028,LEESER,Julian,4,Y,Y,LP,Liberal,396,-8.19
NSW,106,Berowra,43686,Asquith (Berowra),36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,419,8.19
NSW,106,Berowra,58669,Baulkham Hills BEROWRA PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,1115,1.13
NSW,106,Berowra,58669,Baulkham Hills BEROWRA PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,302,-1.13
NSW,106,Berowra,632,Beecroft,37028,LEESER,Julian,4,Y,Y,LP,Liberal,759,-10.32
NSW,106,Berowra,632,Beecroft,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,664,10.32
NSW,106,Berowra,83580,Beecroft North,37028,LEESER,Julian,4,Y,Y,LP,Liberal,491,-4.31
NSW,106,Berowra,83580,Beecroft North,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,377,4.31
NSW,106,Berowra,117,Berowra,37028,LEESER,Julian,4,Y,Y,LP,Liberal,897,-1.12
NSW,106,Berowra,117,Berowra,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,781,1.12
NSW,106,Berowra,118,Berowra Heights,37028,LEESER,Julian,4,Y,Y,LP,Liberal,615,-5.52
NSW,106,Berowra,118,Berowra Heights,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,650,5.52
NSW,106,Berowra,83582,Berowra PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,1460,-1.34
NSW,106,Berowra,83582,Berowra PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,1110,1.34
NSW,106,Berowra,120,Brooklyn,37028,LEESER,Julian,4,Y,Y,LP,Liberal,191,-2.14
NSW,106,Berowra,120,Brooklyn,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,254,2.14
NSW,106,Berowra,1850,Carlingford Heights,37028,LEESER,Julian,4,Y,Y,LP,Liberal,774,-8.88
NSW,106,Berowra,1850,Carlingford Heights,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,607,8.88
NSW,106,Berowra,56586,Castle Hill North (Berowra),37028,LEESER,Julian,4,Y,Y,LP,Liberal,331,-4.17
NSW,106,Berowra,56586,Castle Hill North (Berowra),36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,158,4.17
NSW,106,Berowra,97728,Central Sydney BEROWRA PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,20,-21.94
NSW,106,Berowra,97728,Central Sydney BEROWRA PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,30,21.94
NSW,106,Berowra,637,Cheltenham,37028,LEESER,Julian,4,Y,Y,LP,Liberal,544,-8.01
NSW,106,Berowra,637,Cheltenham,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,533,8.01
NSW,106,Berowra,11928,Cherrybrook,37028,LEESER,Julian,4,Y,Y,LP,Liberal,1067,-8.01
NSW,106,Berowra,11928,Cherrybrook,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,749,8.01
NSW,106,Berowra,83925,Cherrybrook BEROWRA PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,5719,-7.52
NSW,106,Berowra,83925,Cherrybrook BEROWRA PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,3045,7.52
NSW,106,Berowra,34004,Cherrybrook Central,37028,LEESER,Julian,4,Y,Y,LP,Liberal,807,-5.86
NSW,106,Berowra,34004,Cherrybrook Central,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,544,5.86
NSW,106,Berowra,1852,Cherrybrook North,37028,LEESER,Julian,4,Y,Y,LP,Liberal,753,-9.66
NSW,106,Berowra,1852,Cherrybrook North,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,596,9.66
NSW,106,Berowra,11929,Cherrybrook South,37028,LEESER,Julian,4,Y,Y,LP,Liberal,652,-1.26
NSW,106,Berowra,11929,Cherrybrook South,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,403,1.26
NSW,106,Berowra,121,Cowan,37028,LEESER,Julian,4,Y,Y,LP,Liberal,201,-0.94
NSW,106,Berowra,121,Cowan,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,196,0.94
NSW,106,Berowra,11930,Dural,37028,LEESER,Julian,4,Y,Y,LP,Liberal,940,-6.37
NSW,106,Berowra,11930,Dural,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,382,6.37
NSW,106,Berowra,65454,EAV Berowra PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,13,-6.43
NSW,106,Berowra,65454,EAV Berowra PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,7,6.43
NSW,106,Berowra,108550,EAV COVID19 Berowra PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,227,54.83
NSW,106,Berowra,108550,EAV COVID19 Berowra PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,187,45.17
NSW,106,Berowra,97901,Epping BEROWRA PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,442,-10.29
NSW,106,Berowra,97901,Epping BEROWRA PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,411,10.29
NSW,106,Berowra,1836,Galston,37028,LEESER,Julian,4,Y,Y,LP,Liberal,972,-6.02
NSW,106,Berowra,1836,Galston,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,416,6.02
NSW,106,Berowra,1838,Glenhaven,37028,LEESER,Julian,4,Y,Y,LP,Liberal,1181,-7.04
NSW,106,Berowra,1838,Glenhaven,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,447,7.04
NSW,106,Berowra,1839,Glenorie,37028,LEESER,Julian,4,Y,Y,LP,Liberal,1007,-4.76
NSW,106,Berowra,1839,Glenorie,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,334,4.76
NSW,106,Berowra,1831,Glenorie West,37028,LEESER,Julian,4,Y,Y,LP,Liberal,325,-7.15
NSW,106,Berowra,1831,Glenorie West,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,112,7.15
NSW,106,Berowra,97747,Haymarket BEROWRA PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,39,-13.41
NSW,106,Berowra,97747,Haymarket BEROWRA PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,41,13.41
NSW,106,Berowra,123,Hornsby (Berowra),37028,LEESER,Julian,4,Y,Y,LP,Liberal,343,-3.35
NSW,106,Berowra,123,Hornsby (Berowra),36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,341,3.35
NSW,106,Berowra,58578,Hornsby BEROWRA PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,3634,-8.1
NSW,106,Berowra,58578,Hornsby BEROWRA PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,3075,8.1
NSW,106,Berowra,43688,Hornsby Central (Berowra),37028,LEESER,Julian,4,Y,Y,LP,Liberal,155,-6.04
NSW,106,Berowra,43688,Hornsby Central (Berowra),36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,157,6.04
NSW,106,Berowra,124,Hornsby Heights,37028,LEESER,Julian,4,Y,Y,LP,Liberal,929,-6.03
NSW,106,Berowra,124,Hornsby Heights,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,852,6.03
NSW,106,Berowra,126,Hornsby North,37028,LEESER,Julian,4,Y,Y,LP,Liberal,570,-4.3
NSW,106,Berowra,126,Hornsby North,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,523,4.3
NSW,106,Berowra,134,Hornsby South,37028,LEESER,Julian,4,Y,Y,LP,Liberal,426,-8.06
NSW,106,Berowra,134,Hornsby South,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,473,8.06
NSW,106,Berowra,128,Hornsby West (Berowra),37028,LEESER,Julian,4,Y,Y,LP,Liberal,352,-2.25
NSW,106,Berowra,128,Hornsby West (Berowra),36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,332,2.25
NSW,106,Berowra,1842,Kenthurst,37028,LEESER,Julian,4,Y,Y,LP,Liberal,1439,-5.48
NSW,106,Berowra,1842,Kenthurst,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,460,5.48
NSW,106,Berowra,1788,Maroota,37028,LEESER,Julian,4,Y,Y,LP,Liberal,189,-14.57
NSW,106,Berowra,1788,Maroota,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,70,14.57
NSW,106,Berowra,1789,Maroota South,37028,LEESER,Julian,4,Y,Y,LP,Liberal,441,0.49
NSW,106,Berowra,1789,Maroota South,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,106,-0.49
NSW,106,Berowra,1846,Middle Dural,37028,LEESER,Julian,4,Y,Y,LP,Liberal,675,-1.46
NSW,106,Berowra,1846,Middle Dural,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,221,1.46
NSW,106,Berowra,131,Mount Colah,37028,LEESER,Julian,4,Y,Y,LP,Liberal,1008,-4.23
NSW,106,Berowra,131,Mount Colah,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,953,4.23
NSW,106,Berowra,132,Mount Kuring-Gai,37028,LEESER,Julian,4,Y,Y,LP,Liberal,633,-2.12
NSW,106,Berowra,132,Mount Kuring-Gai,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,489,2.12
NSW,106,Berowra,79812,Normanhurst (Berowra),37028,LEESER,Julian,4,Y,Y,LP,Liberal,368,-4.27
NSW,106,Berowra,79812,Normanhurst (Berowra),36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,338,4.27
NSW,106,Berowra,135,Normanhurst West,37028,LEESER,Julian,4,Y,Y,LP,Liberal,769,-5.85
NSW,106,Berowra,135,Normanhurst West,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,811,5.85
NSW,106,Berowra,136,Pennant Hills,37028,LEESER,Julian,4,Y,Y,LP,Liberal,964,-7.01
NSW,106,Berowra,136,Pennant Hills,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,957,7.01
NSW,106,Berowra,83678,Pennant Hills BEROWRA PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,2821,-10.86
NSW,106,Berowra,83678,Pennant Hills BEROWRA PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,2294,10.86
NSW,106,Berowra,33781,Rogans Hill North,37028,LEESER,Julian,4,Y,Y,LP,Liberal,1407,-7.16
NSW,106,Berowra,33781,Rogans Hill North,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,902,7.16
NSW,106,Berowra,108443,Special Hospital Team 1,37028,LEESER,Julian,4,Y,Y,LP,Liberal,14,20.07
NSW,106,Berowra,108443,Special Hospital Team 1,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,1,-20.07
NSW,106,Berowra,97607,Sydney BEROWRA PPVC,37028,LEESER,Julian,4,Y,Y,LP,Liberal,100,-13.74
NSW,106,Berowra,97607,Sydney BEROWRA PPVC,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,107,13.74
NSW,106,Berowra,56576,Thornleigh,37028,LEESER,Julian,4,Y,Y,LP,Liberal,370,-8.24
NSW,106,Berowra,56576,Thornleigh,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,362,8.24
NSW,106,Berowra,33118,West Pennant Hills,37028,LEESER,Julian,4,Y,Y,LP,Liberal,670,-9.57
NSW,106,Berowra,33118,West Pennant Hills,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,534,9.57
NSW,106,Berowra,1855,West Pennant Hills Central,37028,LEESER,Julian,4,Y,Y,LP,Liberal,721,-5.98
NSW,106,Berowra,1855,West Pennant Hills Central,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,514,5.98
NSW,106,Berowra,11971,West Pennant Hills North (Berowra),37028,LEESER,Julian,4,Y,Y,LP,Liberal,979,-9.33
NSW,106,Berowra,11971,West Pennant Hills North (Berowra),36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,580,9.33
NSW,106,Berowra,148,Westleigh,37028,LEESER,Julian,4,Y,Y,LP,Liberal,1351,-5.91
NSW,106,Berowra,148,Westleigh,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,1146,5.91
NSW,106,Berowra,33800,Wisemans Ferry,37028,LEESER,Julian,4,Y,Y,LP,Liberal,100,0.75
NSW,106,Berowra,33800,Wisemans Ferry,36830,KOSCHINSKI,Benson,6,N,N,ALP,Labor,33,-0.75
NSW,107,Blaxland,2365,Auburn,37038,GUNEY,Oz,2,N,N,LP,Liberal,470,0.6
NSW,107,Blaxland,2365,Auburn,36823,CLARE,Jason,4,Y,Y,ALP,Labor,1328,-0.6
NSW,107,Blaxland,2392,Auburn Central,37038,GUNEY,Oz,2,N,N,LP,Liberal,160,1.52
NSW,107,Blaxland,2392,Auburn Central,36823,CLARE,Jason,4,Y,Y,ALP,Labor,332,-1.52
NSW,107,Blaxland,2366,Auburn East,37038,GUNEY,Oz,2,N,N,LP,Liberal,299,-1.11
NSW,107,Blaxland,2366,Auburn East,36823,CLARE,Jason,4,Y,Y,ALP,Labor,466,1.11
NSW,107,Blaxland,2368,Auburn North,37038,GUNEY,Oz,2,N,N,LP,Liberal,319,-1.71
NSW,107,Blaxland,2368,Auburn North,36823,CLARE,Jason,4,Y,Y,ALP,Labor,1000,1.71
NSW,107,Blaxland,2369,Auburn West,37038,GUNEY,Oz,2,N,N,LP,Liberal,532,1.01
NSW,107,Blaxland,2369,Auburn West,36823,CLARE,Jason,4,Y,Y,ALP,Labor,1256,-1.01
NSW,107,Blaxland,31455,Bankstown (Blaxland),37038,GUNEY,Oz,2,N,N,LP,Liberal,328,4.58
NSW,107,Blaxland,31455,Bankstown (Blaxland),36823,CLARE,Jason,4,Y,Y,ALP,Labor,843,-4.58
NSW,107,Blaxland,33854,Bankstown BLAXLAND PPVC,37038,GUNEY,Oz,2,N,N,LP,Liberal,3922,2.15
NSW,107,Blaxland,33854,Bankstown BLAXLAND PPVC,36823,CLARE,Jason,4,Y,Y,ALP,Labor,7632,-2.15
NSW,107,Blaxland,155,Bankstown Central (Blaxland),37038,GUNEY,Oz,2,N,N,LP,Liberal,243,6
NSW,107,Blaxland,155,Bankstown Central (Blaxland),36823,CLARE,Jason,4,Y,Y,ALP,Labor,519,-6
NSW,107,Blaxland,154,Bankstown East,37038,GUNEY,Oz,2,N,N,LP,Liberal,308,-2.29
NSW,107,Blaxland,154,Bankstown East,36823,CLARE,Jason,4,Y,Y,ALP,Labor,812,2.29
NSW,107,Blaxland,157,Bankstown North,37038,GUNEY,Oz,2,N,N,LP,Liberal,219,2.17
NSW,107,Blaxland,157,Bankstown North,36823,CLARE,Jason,4,Y,Y,ALP,Labor,541,-2.17
NSW,107,Blaxland,177,Bankstown West,37038,GUNEY,Oz,2,N,N,LP,Liberal,393,1.89
NSW,107,Blaxland,177,Bankstown West,36823,CLARE,Jason,4,Y,Y,ALP,Labor,806,-1.89
NSW,107,Blaxland,159,Bass Hill,37038,GUNEY,Oz,2,N,N,LP,Liberal,570,1.98
NSW,107,Blaxland,159,Bass Hill,36823,CLARE,Jason,4,Y,Y,ALP,Labor,962,-1.98
NSW,107,Blaxland,83456,Bass Hill Central,37038,GUNEY,Oz,2,N,N,LP,Liberal,227,-2.84
NSW,107,Blaxland,83456,Bass Hill Central,36823,CLARE,Jason,4,Y,Y,ALP,Labor,277,2.84
NSW,107,Blaxland,162,Bass Hill West,37038,GUNEY,Oz,2,N,N,LP,Liberal,840,-6.48
NSW,107,Blaxland,162,Bass Hill West,36823,CLARE,Jason,4,Y,Y,ALP,Labor,1167,6.48
NSW,107,Blaxland,2370,Berala,37038,GUNEY,Oz,2,N,N,LP,Liberal,396,-1.07
NSW,107,Blaxland,2370,Berala,36823,CLARE,Jason,4,Y,Y,ALP,Labor,1018,1.07
NSW,107,Blaxland,65744,Berala BLAXLAND PPVC,37038,GUNEY,Oz,2,N,N,LP,Liberal,3008,-6.94
NSW,107,Blaxland,65744,Berala BLAXLAND PPVC,36823,CLARE,Jason,4,Y,Y,ALP,Labor,6550,6.94
NSW,107,Blaxland,2383,Berala South,37038,GUNEY,Oz,2,N,N,LP,Liberal,536,0
NSW,107,Blaxland,2383,Berala South,36823,CLARE,Jason,4,Y,Y,ALP,Labor,895,0
NSW,107,Blaxland,2371,Birrong,37038,GUNEY,Oz,2,N,N,LP,Liberal,765,2.21
NSW,107,Blaxland,2371,Birrong,36823,CLARE,Jason,4,Y,Y,ALP,Labor,1448,-2.21
NSW,107,Blaxland,98086,Central Sydney BLAXLAND PPVC,37038,GUNEY,Oz,2,N,N,LP,Liberal,13,-25.41
NSW,107,Blaxland,98086,Central Sydney BLAXLAND PPVC,36823,CLARE,Jason,4,Y,Y,ALP,Labor,57,25.41
NSW,107,Blaxland,2375,Chester Hill,37038,GUNEY,Oz,2,N,N,LP,Liberal,368,-0.64
